Classification,Confidence,Relative Path,Item Name,File Type,File Size,Xcode Project,Target Membership,Build Phase,Project Ref Present,Physical File Present,Static Ref Count,Dynamic Risk,Ref Locations,Reason,Manual Check
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/Adressess/StateModel.h,StateModel.h,source,340,Pure Pets.xcodeproj,None,None,Yes,Yes,27,No,Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningController.m:1025; Pure Pets/MainApp/UserFiles/Adressess/PPAddressModel.m:171,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/LeaveFeedbackViewController.h,LeaveFeedbackViewController.h,source,277,Pure Pets.xcodeproj,None,None,Yes,Yes,4,No,Pure Pets/MainApp/UserFiles/ProfileVC.h:12; Pure Pets/MainApp/UserFiles/ProfileVC.m:2507,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/MyItemsViewController.h,MyItemsViewController.h,source,744,Pure Pets.xcodeproj,None,None,Yes,Yes,10,No,Pure Pets/MainApp/AdoptPet/AdoptPetsViewController.m:1060; Pure Pets/MainApp/UserFiles/PPUserMenuViewController.m:1614,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PPUserMenuViewController.h,PPUserMenuViewController.h,source,185,Pure Pets.xcodeproj,None,None,Yes,Yes,5,No,Pure Pets/MainApp/ModrenAppVC/PPRootTabBarController.m:16; Pure Pets/MainApp/ModrenAppVC/PPRootTabBarController.m:1234,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfile.h,PPPetProfile.h,source,1463,Pure Pets.xcodeproj,None,None,Yes,Yes,55,No,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.m:180; Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.m:229; Pure Pets/MainApp/UserFiles/ProfileVC.m:253,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.h,PPPetProfileEditorViewController.h,source,277,Pure Pets.xcodeproj,None,None,Yes,Yes,49,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:253; Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:8; Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfilesViewController.m:9,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfilesUIStyle.h,PPPetProfilesUIStyle.h,source,17079,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfilesViewController.h,PPPetProfilesViewController.h,source,187,Pure Pets.xcodeproj,None,None,Yes,Yes,4,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:14; Pure Pets/MainApp/UserFiles/ProfileVC.m:1369,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetReminder.h,PPPetReminder.h,source,1080,Pure Pets.xcodeproj,None,None,Yes,Yes,28,No,Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:9; Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:98,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetRemindersViewController.h,PPPetRemindersViewController.h,source,214,Pure Pets.xcodeproj,None,None,Yes,Yes,5,No,Pure Pets/MainApp/ModrenAppVC/Helpers/PPNotificationsHubViewController.m:9; Pure Pets/MainApp/ModrenAppVC/Helpers/PPNotificationsHubViewController.m:1232,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPReminderEditorViewController.h,PPReminderEditorViewController.h,source,285,Pure Pets.xcodeproj,None,None,Yes,Yes,32,No,Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:9; Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:98; Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetRemindersViewController.m:10,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/PetsProfiles/PPVaccinationEditorSheet.h,PPVaccinationEditorSheet.h,source,1038,Pure Pets.xcodeproj,None,None,Yes,Yes,12,No,Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.m:180; Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.m:229; Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.m:16,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/ProfileVC.h,ProfileVC.h,source,508,Pure Pets.xcodeproj,None,None,Yes,Yes,17,No,Pure Pets/MainApp/UserFiles/PPUserMenuViewController.m:7; Pure Pets/MainApp/UserFiles/PPUserMenuViewController.m:1602,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SettingVC.h,SettingVC.h,source,547,Pure Pets.xcodeproj,None,None,Yes,Yes,15,No,Pure Pets/BirdsCards/MainControllerFiles/MainControllerHelper.h:82; Pure Pets/BirdsCards/MainControllerFiles/MainControllerHelper.h:82; Pure Pets/MainApp/ModrenAppVC/PPRootTabBarController.m:9,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SignIn Files/PPCompleteProfileVC.h,PPCompleteProfileVC.h,source,970,Pure Pets.xcodeproj,None,None,Yes,Yes,425,No,Pure Pets/GM.m:676; Pure Pets/GM.m:678; Pure Pets/AppManager.h:80,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningController.h,PPUserSigningController.h,source,2454,Pure Pets.xcodeproj,None,None,Yes,Yes,305,No,Pure Pets/AppManager.h:80; Pure Pets/GM.h:175; Pure Pets/SceneDelegate.m:3,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningManager.h,PPUserSigningManager.h,source,2441,Pure Pets.xcodeproj,None,None,Yes,Yes,10,No,Pure Pets/MainApp/GEMENI/PPNovaChatViewController.m:37; Pure Pets/MainApp/GEMENI/PPNovaChatViewController.m:2741,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SignIn Files/PPVerificationCodeViewController.h,PPVerificationCodeViewController.h,source,1053,Pure Pets.xcodeproj,None,None,Yes,Yes,8,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:10; Pure Pets/MainApp/UserFiles/ProfileVC.m:2419,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeCell.h,XLFormPhoneCodeCell.h,source,435,Pure Pets.xcodeproj,None,None,Yes,Yes,123,No,Pure Pets/GM.m:676; Pure Pets/GM.m:678,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeItem.h,XLFormPhoneCodeItem.h,source,527,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeCell.m:101; Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeCell.m:112,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/InstallationManager.h,InstallationManager.h,source,1106,Pure Pets.xcodeproj,None,None,Yes,Yes,4,No,Pure Pets/AppDelegate.m:9; Pure Pets/AppDelegate.m:763,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/PPAnalytics.h,PPAnalytics.h,source,4236,Pure Pets.xcodeproj,None,None,Yes,Yes,980,No,Pure Pets/Pure Pets-Bridging-Header.h:9; Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:43; Pure Pets/Pure Pets-Bridging-Header.h:8,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/PPModernAvatarRenderer.h,PPModernAvatarRenderer.h,source,620,Pure Pets.xcodeproj,None,None,Yes,Yes,59,No,Pure Pets/MainApp/Accessories/AccessFiles/PPProviderCompanyCell.m:9; Pure Pets/MainApp/Accessories/AccessFiles/PPProviderCompanyCell.m:573,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/PPPetProfileManager.h,PPPetProfileManager.h,source,2624,Pure Pets.xcodeproj,None,None,Yes,Yes,255,No,Pure Pets/SceneDelegate.m:77; Pure Pets/SceneDelegate.m:103; Pure Pets/MainApp/UserFiles/ProfileVC.m:253,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/PPRolePermission.h,PPRolePermission.h,source,5735,Pure Pets.xcodeproj,None,None,Yes,Yes,11,No,Pure Pets/MainApp/Accessories/AccessFiles/PetAccessoryManager.m:16; Pure Pets/MainApp/PetsServices/AddPetServiceOfferViewController.m:16,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/PPUserModelCache.h,PPUserModelCache.h,source,753,Pure Pets.xcodeproj,None,None,Yes,Yes,304,No,Pure Pets/AppManager.h:80; Pure Pets/GM.h:175; Pure Pets/MainApp/UserFiles/UsesHelpers/UserModel.m:11,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/PPUserPermissionsManager.h,PPUserPermissionsManager.h,source,2234,Pure Pets.xcodeproj,None,None,Yes,Yes,605,No,Pure Pets/AppManager.h:80; Pure Pets/GM.h:175; Pure Pets/SceneDelegate.m:271,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileActionCell.h,PPProfileActionCell.h,source,358,Pure Pets.xcodeproj,None,None,Yes,Yes,5,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:25; Pure Pets/MainApp/UserFiles/ProfileVC.m:520,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileAddressCell.h,PPProfileAddressCell.h,source,445,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:24; Pure Pets/MainApp/UserFiles/ProfileVC.m:519,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileBaseCell.h,PPProfileBaseCell.h,source,141,Pure Pets.xcodeproj,None,None,Yes,Yes,13,No,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfilePhoneCell.h:8; Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfilePhoneCell.h:9,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfilePhoneCell.h,PPProfilePhoneCell.h,source,714,Pure Pets.xcodeproj,None,None,Yes,Yes,10,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:21; Pure Pets/MainApp/UserFiles/ProfileVC.m:516,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileSelectorCell.h,PPProfileSelectorCell.h,source,524,Pure Pets.xcodeproj,None,None,Yes,Yes,7,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:23; Pure Pets/MainApp/UserFiles/ProfileVC.m:518,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileTextFieldCell.h,PPProfileTextFieldCell.h,source,881,Pure Pets.xcodeproj,None,None,Yes,Yes,15,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:20; Pure Pets/MainApp/UserFiles/ProfileVC.m:515,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileTextViewCell.h,PPProfileTextViewCell.h,source,743,Pure Pets.xcodeproj,None,None,Yes,Yes,16,No,Pure Pets/MainApp/UserFiles/ProfileVC.m:22; Pure Pets/MainApp/UserFiles/ProfileVC.m:517,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.h,UserManager.h,source,20639,Pure Pets.xcodeproj,None,None,Yes,Yes,1340,No,Pure Pets/AppManager.h:80; Pure Pets/GM.h:175; Pure Pets/MainApp/UserFiles/ProfileVC.m:253,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/UserFiles/UsesHelpers/UserModel.h,UserModel.h,source,10302,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,1097,No,Pure Pets/SceneDelegate.m:77; Pure Pets/SceneDelegate.m:155; Pure Pets/SceneDelegate.m:271,Imported via PrefixHeader.pch,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/VeterinarianFiles/AddVetViewController.h,AddVetViewController.h,source,393,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/VeterinarianFiles/VetCollectionViewCell.h,VetCollectionViewCell.h,source,979,Pure Pets.xcodeproj,None,None,Yes,Yes,96,No,Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:78; Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:86,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/VeterinarianFiles/VetManager.h,VetManager.h,source,2278,Pure Pets.xcodeproj,None,None,Yes,Yes,151,No,Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:78; Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:86; Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCell.m:3789,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/VeterinarianFiles/VetModel.h,VetModel.h,source,1747,Pure Pets.xcodeproj,None,None,Yes,Yes,96,No,Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:78; Pure Pets/MainApp/Search Controllers/AppSearchHelper.m:86,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MainApp/VeterinarianFiles/VetViewerViewController.h,VetViewerViewController.h,source,231,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/ArchCell.h,ArchCell.h,source,1064,Pure Pets.xcodeproj,None,None,Yes,Yes,9,No,Pure Pets/BirdsCards/MainControllerFiles/MainControllerHelper.h:81; Pure Pets/BirdsCards/MainControllerFiles/MainControllerHelper.h:81; Pure Pets/BirdsCards/MainControllerFiles/MainController.m:1292,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/BuyerCell.h,BuyerCell.h,source,1753,Pure Pets.xcodeproj,None,None,Yes,Yes,16,No,Pure Pets/BirdsCards/SalesVCViewController.h:9; Pure Pets/BirdsCards/SalesVCViewController.m:191; Pure Pets/BirdsCards/SalesVCViewController.m:10,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/CardsCell.h,CardsCell.h,source,4194,Pure Pets.xcodeproj,None,None,Yes,Yes,6,No,Pure Pets/MianData_Files/BuyerCell.h:2; Pure Pets/MianData_Files/BuyerCell.m:2,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/LBHamburgerButton.h,LBHamburgerButton.h,source,5030,Pure Pets.xcodeproj,None,None,Yes,Yes,1886,No,Pure Pets/AppManager.m:366; Pure Pets/AppManager.m:524; Pure Pets/BirdsCards/MainControllerFiles/MainController.m:7,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/Main.storyboard,Main.storyboard,resource,311638,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,App/Launch storyboard,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/SplashViewController.h,SplashViewController.h,source,313,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/SceneDelegate.m:4; Pure Pets/SceneDelegate.m:200,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/ar.lproj/Main.storyboard,Main.storyboard,resource,262713,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,App/Launch storyboard,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/importantFiles.h,importantFiles.h,source,352,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/MianData_Files/main.m,main.m,source,611,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,Yes,,Application entry point,None
PROTECTED OR REQUIRED,Protected,Pure Pets/PrefixHeader.pch,PrefixHeader.pch,other,25502,None,None,None,No,Yes,0,No,,Required configuration file,None
PROTECTED OR REQUIRED,Protected,Pure Pets/PrivacyInfo.xcprivacy,PrivacyInfo.xcprivacy,resource,11290,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Required configuration file,None
PROTECTED OR REQUIRED,Protected,Pure Pets/Pure Pets-Bridging-Header.h,Pure Pets-Bridging-Header.h,source,450,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Required configuration file,None
PROTECTED OR REQUIRED,Protected,Pure Pets/Pure Pets.entitlements,Pure Pets.entitlements,resource,525,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Required configuration file,None
PROTECTED OR REQUIRED,Protected,Pure Pets/Resources/Beiruti-Black.ttf,Beiruti-Black.ttf,resource,289804,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Font file (loaded at runtime or Info.plist),Verify font declaration
PROTECTED OR REQUIRED,Protected,Pure Pets/Resources/Beiruti-Bold.ttf,Beiruti-Bold.ttf,resource,290620,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Font file (loaded at runtime or Info.plist),Verify font declaration
PROTECTED OR REQUIRED,Protected,Pure Pets/Resources/Beiruti-Medium.ttf,Beiruti-Medium.ttf,resource,290856,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Font file (loaded at runtime or Info.plist),Verify font declaration
PROTECTED OR REQUIRED,Protected,Pure Pets/Resources/Beiruti-Regular.ttf,Beiruti-Regular.ttf,resource,290996,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Font file (loaded at runtime or Info.plist),Verify font declaration
PROTECTED OR REQUIRED,Protected,Pure Pets/SceneDelegate.h,SceneDelegate.h,source,262,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/AppManager.m:42; Pure Pets/MainApp/PAYMENTS/Checkout/PPCheckoutCoordinator.h:17,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/SceneDelegate.m,SceneDelegate.m,source,19499,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,2,No,Pure Pets/AppManager.m:42; Pure Pets/MainApp/PAYMENTS/Checkout/PPCheckoutCoordinator.h:17,Application entry point,None
REPOSITORY HYGIENE,High,MyFrames/PurePetsLayoutKit/Integration/PPUniversalCellViewModelAdapter.swift.template,PPUniversalCellViewModelAdapter.swift.template,other,950,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/DataClasses/BasicDataClassess/MainKindsModel.m.bak.20260412-013337,MainKindsModel.m.bak.20260412-013337,other,12466,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/DesignFiles/Helpers/UserContactView.m.bak.20260411194808,UserContactView.m.bak.20260411194808,other,22172,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/DesignFiles/PP/PPNAV/UIViewController+PPNavBar.m.bak.20260412-013337,UIViewController+PPNavBar.m.bak.20260412-013337,other,117718,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/Banners/PPBannerCollectionCell.m.bak.20260412-013337,PPBannerCollectionCell.m.bak.20260412-013337,other,64176,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/Stories/PPStoryCollectionViewCell.m.bak.20260411194808,PPStoryCollectionViewCell.m.bak.20260411194808,other,17958,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/ModrenAppVC/PPHomeViewController.m.bak.20260412-013337,PPHomeViewController.m.bak.20260412-013337,other,303391,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/ModrenAppVC/PPHomeViewController.m.bak.badgeimg-20260411233700,PPHomeViewController.m.bak.badgeimg-20260411233700,other,302845,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/NewChats/ChCells/ChCell.m.bak.20260411194808,ChCell.m.bak.20260411194808,other,30936,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/NewChats/helpers/PPChatHeaderView.m.bak.20260411194808,PPChatHeaderView.m.bak.20260411194808,other,14338,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPPaymentFormViewController.m.xlform-backup,PPPaymentFormViewController.m.xlform-backup,other,59519,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,Pure Pets/MianData_Files/SplashViewController.m.bak.20260412-013337,SplashViewController.m.bak.20260412-013337,other,46585,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,tmp_order.m,tmp_order.m,source,17108,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,High,tmp_order_prev.m,tmp_order_prev.m,source,26795,None,None,None,No,Yes,0,No,,Filename suggests backup/temp file,Verify and remove if not needed
REPOSITORY HYGIENE,Medium,AuditReports/UnusedResourcesAudit/audit_unused_resources.py,audit_unused_resources.py,script,49818,None,None,None,No,Yes,0,No,,Script file in repository,Verify if still needed
